image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n03693474_10357,Images/sofa_imagenet/n03693474_10357.JPEG,sofa,11,21,494,361,334.6461725266086,15.694421108868116,5.07975969852403,0.22308740194358584,-0.12343885288619894,-0.07276254087178141,-0.9642097662532166
n03693474_1036,Images/sofa_imagenet/n03693474_1036.JPEG,sofa,8,183,1113,947,7.832585229778258,12.504061111160196,-6.594047836228031,0.07402897494897182,0.10456331207274401,-0.06446221013986184,0.9896619867915848
n03693474_1051,Images/sofa_imagenet/n03693474_1051.JPEG,sofa,372,205,730,428,340.8284862799685,5.524765550798603,0.5694837492753606,0.16656424147369972,-0.0466938967575549,-0.012919920185133743,-0.9848396362506414
n03693474_10544,Images/sofa_imagenet/n03693474_10544.JPEG,sofa,13,207,2039,1441,15.866264083179388,-0.6926384474561507,-5.637901489200097,0.13755335062887084,-0.012766868014171262,-0.047875353936376944,0.9892542814147162
n03693474_10555,Images/sofa_imagenet/n03693474_10555.JPEG,sofa,5,6,372,268,342.56112256464803,10.119552617110768,6.384704034288835,0.15562577307575215,-0.07863120110713119,-0.06817939786069853,-0.9823183408011769
n03693474_10590,Images/sofa_imagenet/n03693474_10590.JPEG,sofa,118,124,420,279,348.60207458515583,-7.191778409653731,7.999654578999249,0.09451159756794214,0.06916990896868441,-0.06305912432562973,-0.9911138322401236
n03693474_1062,Images/sofa_imagenet/n03693474_1062.JPEG,sofa,28,136,181,259,290.2207445256584,10.23418961010552,8.409113711860181,0.5735482793323913,-0.031192605634417093,-0.11077939045997998,-0.811047051210905
n03693474_1062,Images/sofa_imagenet/n03693474_1062.JPEG,sofa,185,112,357,197,5.634672400909522e-07,7.696508594909609,4.098977093706287,-0.002400180566485713,0.06707128946294269,0.0356820609730995,0.9971070513178304
n03693474_1062,Images/sofa_imagenet/n03693474_1062.JPEG,sofa,375,122,525,227,70.91835425981608,5.264059656722998,-4.5743928644680985,0.5805418358242102,0.014247132519029777,-0.05909119032265353,0.811958390127901
n03693474_10631,Images/sofa_imagenet/n03693474_10631.JPEG,sofa,25,119,343,310,329.7116500964966,4.343167654778689,2.438605896712167,0.2617803921930972,-0.031012807381248807,-0.030422551444399235,-0.9641492106542299
n03693474_1071,Images/sofa_imagenet/n03693474_1071.JPEG,sofa,14,82,586,586,285.1906339448975,6.7650728208981885,3.662128012621012,0.6075704873144782,-0.027469745419833283,-0.061159838188558066,-0.7914309762852137
n03693474_10821,Images/sofa_imagenet/n03693474_10821.JPEG,sofa,10,30,467,350,322.7374131580806,21.57319835550969,-0.8733426500808058,0.31247138573968747,-0.17973036175656198,-0.05269459103519851,-0.931279716429177
n03693474_10975,Images/sofa_imagenet/n03693474_10975.JPEG,sofa,3,105,269,244,2.997971068750984,18.17986931180609,5.751257690270301,0.01787512454261822,0.15902754932796992,0.04539358378498026,0.9860680204876751
n03693474_10975,Images/sofa_imagenet/n03693474_10975.JPEG,sofa,280,126,496,353,78.75184355280071,16.001064412766915,3.6018054119491136,0.6245394888157321,0.12727791303157562,-0.06419818236404884,0.767873266330625
n03693474_11077,Images/sofa_imagenet/n03693474_11077.JPEG,sofa,13,14,437,330,331.0610499586655,8.001414636862782,5.041679303972607,0.25198538810996524,-0.056527474856849586,-0.05989973817732687,-0.9642199075582634
n03693474_11121,Images/sofa_imagenet/n03693474_11121.JPEG,sofa,7,30,257,248,52.84109646399603,18.015910903973687,11.463116794716711,0.42326826455587674,0.18340582235510788,0.019014534699691304,0.8870426866934065
n03693474_11121,Images/sofa_imagenet/n03693474_11121.JPEG,sofa,255,52,497,326,52.09972901977512,19.5177396140324,2.000963415681241,0.4300736188323418,0.15981652812608044,-0.05896601667613155,0.8865767697157024
n03693474_11184,Images/sofa_imagenet/n03693474_11184.JPEG,sofa,46,81,463,331,27.02479056921648,18.50430648970665,-2.956804458987984,0.2345724795122537,0.15032722150144856,-0.06231418157923164,0.9583811460505879
n03693474_11199,Images/sofa_imagenet/n03693474_11199.JPEG,sofa,4,18,498,277,0.2925361430879917,4.383227708630972,-3.4649588703847827,0.0037059710028989772,0.038146821560898644,-0.03030823039410009,0.9988055351038583
n03693474_11327,Images/sofa_imagenet/n03693474_11327.JPEG,sofa,34,172,378,374,27.322198453722667,11.627128457983275,1.6138067455233185,0.23355433514851054,0.10172539924584897,-0.010306703510502146,0.9669529913829091
n03693474_11370,Images/sofa_imagenet/n03693474_11370.JPEG,sofa,8,20,290,270,65.73819054288197,9.369921399116972,0.729932343762302,0.5404602280393791,0.0720455653362927,-0.03899469516222635,0.8373718362664232
n03693474_1189,Images/sofa_imagenet/n03693474_1189.JPEG,sofa,48,40,437,310,6.002849282750884,12.654188247596478,-8.654881229920404,0.060197692614526,0.10581251484961184,-0.08064774774414274,0.989280491210094
n03693474_1190,Images/sofa_imagenet/n03693474_1190.JPEG,sofa,184,176,431,332,2.5153516088462338,29.58954082768827,2.7129446352828137,0.015171653585487561,0.25572681298191147,0.01727912914002658,0.9664755815569055
n03693474_12079,Images/sofa_imagenet/n03693474_12079.JPEG,sofa,25,37,1587,1070,8.283030825015706e-09,11.111273305108533,-0.1393291450055415,0.00011771178574590409,0.09681220790272528,-0.001210164485757023,0.9953019230599589
n03693474_12095,Images/sofa_imagenet/n03693474_12095.JPEG,sofa,17,49,554,382,339.0546773666435,4.522590811367903,3.432902093322433,0.18270547566122808,-0.033341862916516474,-0.03660003727879609,-0.9819202954475743
