image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n02924116_10156,Images/bus_imagenet/n02924116_10156.JPEG,bus,73,57,424,338,21.09565506751414,-3.7978649671105535,-0.5443482460000463,0.1827988899954028,-0.03344536011346162,0.0013983014697206246,0.9825802860104254
n02924116_10769,Images/bus_imagenet/n02924116_10769.JPEG,bus,121,94,391,273,16.99028142352855,0.9595100713507916,-0.4496134469660917,0.14775170860309303,0.007701679194418779,-0.0051173500863858305,0.9889812584020722
n02924116_108764,Images/bus_imagenet/n02924116_108764.JPEG,bus,41,11,463,359,348.7128787463335,0.2371951579273579,-0.0577592594236045,0.09833825791516325,-0.002109450848728889,0.00029804579261009446,-0.9951507666761017
n02924116_10896,Images/bus_imagenet/n02924116_10896.JPEG,bus,49,82,457,269,320.28713567158576,-3.181898037480122,-0.3794229569381738,0.3396181200221931,0.024988717497256868,0.012543329158619573,-0.9401477338397685
n02924116_111546,Images/bus_imagenet/n02924116_111546.JPEG,bus,3,118,357,367,333.0020357398292,-0.6665607413095005,-1.945524235200281,0.2334865233681871,0.0016924353713597884,0.017865409497091363,-0.9721944281939966
n02924116_1127,Images/bus_imagenet/n02924116_1127.JPEG,bus,43,11,442,320,339.7162964972322,-1.9104018787251893,-1.1224387480766254,0.1762136316455689,0.01468484493816369,0.012575901660468972,-0.984162058834239
n02924116_113430,Images/bus_imagenet/n02924116_113430.JPEG,bus,151,155,541,400,348.62587097578114,-1.2212758024398576,-0.9650396147347527,0.09917526444914018,0.009770129848885773,0.009435595794642544,-0.9949772766330792
n02924116_114130,Images/bus_imagenet/n02924116_114130.JPEG,bus,78,81,452,311,38.13593047429321,-2.508502394802026,2.695254639038566,0.3270074526250643,-0.013000964589713584,0.029371577221006133,0.9444757335680751
n02924116_11420,Images/bus_imagenet/n02924116_11420.JPEG,bus,42,92,471,326,212.8406615984765,-0.752170356862895,1.638880482657566,0.9590684307703841,0.015573143840104947,0.0022528464326885267,-0.2827368864748976
n02924116_12486,Images/bus_imagenet/n02924116_12486.JPEG,bus,78,40,441,374,21.54853675774087,2.0491080511912987,-2.3051155805617345,0.1872257723578105,0.013802497707915317,-0.023098798452737115,0.9819482912720425
n02924116_12892,Images/bus_imagenet/n02924116_12892.JPEG,bus,11,52,379,339,335.19600010222746,-4.1057266177144935,0.1420300795828219,0.2145880521913092,0.03525165196553649,0.006483623077093168,-0.9760467465865735
n02924116_1298,Images/bus_imagenet/n02924116_1298.JPEG,bus,69,9,436,353,19.425941303316897,-0.884971061180652,-2.680112910685985,0.1684833299653136,-0.01155540547088408,-0.02174777387905346,0.9853968106603088
n02924116_13597,Images/bus_imagenet/n02924116_13597.JPEG,bus,21,17,496,331,20.97696377873776,0.1491938224135033,1.7904214730966612,0.18199548402065055,0.00412416090895265,0.015125699908177137,0.9831743732905034
n02924116_13751,Images/bus_imagenet/n02924116_13751.JPEG,bus,98,51,407,308,337.86077158137505,-1.5965361008620402,2.828904870992763,0.19158689300075327,0.018407551599974363,-0.021548590465582437,-0.9810664007718126
n02924116_13888,Images/bus_imagenet/n02924116_13888.JPEG,bus,44,83,467,235,49.248873398462536,-1.4609739918645364,3.416726050434431,0.41679500655800034,0.0008362844110956467,0.03240854808465804,0.9084222086385518
n02924116_13992,Images/bus_imagenet/n02924116_13992.JPEG,bus,3,14,443,360,331.71694099360604,1.557183568510176,5.860719596737131,0.24464956538151852,-0.0006706420949992714,-0.052883899606797756,-0.9681680812545891
n02924116_14214,Images/bus_imagenet/n02924116_14214.JPEG,bus,14,29,443,361,335.64067423594497,-2.2502859159136888,-1.7058426819900816,0.21119951949999347,0.0160521113283418,0.018690206501924926,-0.977132421356384
n02924116_15644,Images/bus_imagenet/n02924116_15644.JPEG,bus,47,57,472,349,17.336944387045616,2.279547033991029,-2.205271517793936,0.1510375496788451,0.016760889697228016,-0.022017281964068262,0.9881406632957084
n02924116_1579,Images/bus_imagenet/n02924116_1579.JPEG,bus,69,74,435,258,330.41839310682246,2.473824663618748,-1.6548303029721558,0.2549030761910346,-0.024554751269040706,0.008448605195590726,-0.9666178702096876
n02924116_16439,Images/bus_imagenet/n02924116_16439.JPEG,bus,92,62,440,300,349.3080327183215,1.83956706698646,0.7152317786781759,0.0932556295789268,-0.015400978630409328,-0.007709167412536541,-0.9954932275745872
n02924116_16459,Images/bus_imagenet/n02924116_16459.JPEG,bus,150,58,416,341,11.175450721203903,-1.1407286835263133,-0.9492901512196912,0.09727944966629182,-0.01071350294481944,-0.007275012513637051,0.9951728511772219
n02924116_16488,Images/bus_imagenet/n02924116_16488.JPEG,bus,78,20,424,280,15.077886789654828,-0.3324977302795536,1.3989717350018902,0.13122482469554098,-0.0012746030707282722,0.012483109842400716,0.9912732180076789
n02924116_16551,Images/bus_imagenet/n02924116_16551.JPEG,bus,29,15,451,363,15.046794556061936,-0.7077223009010657,4.30865752735209,0.13106617491617553,-0.0011967383926778392,0.038075013980272715,0.9906414684034098
n02924116_16888,Images/bus_imagenet/n02924116_16888.JPEG,bus,69,29,461,341,26.17660214282594,-0.8692134039279332,5.9198196258011375,0.22652532351399798,0.004314691487905623,0.05200973593008088,0.972606111749626
