image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n02917067_10070,Images/train_imagenet/n02917067_10070.JPEG,train,187,148,291,242,1.0180237276498977e-06,-1.4166548368736205,-1.5159448085059717,-0.00016352903098439532,-0.012361249099654775,-0.013227717223502864,0.9998360867042193
n02917067_10156,Images/train_imagenet/n02917067_10156.JPEG,train,17,100,458,349,3.854022823484984,4.253340983408685,-64.15808532846368,0.04816949173000365,0.013578899211823675,-0.5314800640369947,0.8455910684804449
n02917067_1050,Images/train_imagenet/n02917067_1050.JPEG,train,104,123,345,395,3.4819591906341603,0.5095136847182763,-4.644550056448047,0.030535982194220233,0.0032095889343066444,-0.040636117527402725,0.998702136917012
n02917067_10666,Images/train_imagenet/n02917067_10666.JPEG,train,55,150,470,279,13.065633615012034,13.021603907556663,-30.592638984134823,0.13875348474677196,0.07884260971707645,-0.27285140543799136,0.9487272652950061
n02917067_10726,Images/train_imagenet/n02917067_10726.JPEG,train,32,69,480,374,5.689566028198065,6.04627998450317,-24.42223522183103,0.059581400722883156,0.04099956769733592,-0.2135180431035092,0.9742582498525629
n02917067_10926,Images/train_imagenet/n02917067_10926.JPEG,train,49,104,439,374,356.97842297462176,6.273747563538375,26.986987658728943,0.03836297466306027,-0.04704972462249225,-0.2343072553786588,-0.9702652810777417
n02917067_11092,Images/train_imagenet/n02917067_11092.JPEG,train,1,100,490,328,344.52392700779683,6.044105051196226,19.40225081747965,0.14133701214348066,-0.028836073934492324,-0.17373906607073972,-0.9741699373103572
n02917067_11179,Images/train_imagenet/n02917067_11179.JPEG,train,61,120,497,302,13.398117386023774,11.308179853163086,-26.01667841677052,0.13513305533800302,0.0692083273132695,-0.23366655424515848,0.9603901322966153
n02917067_11192,Images/train_imagenet/n02917067_11192.JPEG,train,59,90,334,472,2.0554492177918746e-08,1.3987315768205273,-1.9181834177913644,0.00020430950432822852,0.012204222538886183,-0.016737279484511203,0.9997854163195746
n02917067_1121,Images/train_imagenet/n02917067_1121.JPEG,train,44,33,431,362,6.848960634151568,-1.789212680439611,-4.079972923080745,0.059132955016231524,-0.01770148483498138,-0.03459703530357573,0.9974933564760661
n02917067_11343,Images/train_imagenet/n02917067_11343.JPEG,train,91,233,351,352,4.380209950033591,-0.6748644183303529,0.4535513968748217,0.03823756552997257,-0.0057336687672648184,0.004180070539552983,0.9992434841594378
n02917067_11413,Images/train_imagenet/n02917067_11413.JPEG,train,96,0,411,374,0.7674017281077387,-1.4376529972435597,0.0211236046768611,0.006698578796387428,-0.012544044125246493,0.00026833460607264054,0.9998988468818392
n02917067_1178,Images/train_imagenet/n02917067_1178.JPEG,train,0,123,367,261,344.0031411321498,-0.3978562301417179,-1.563722038035021,0.1391790781894453,0.0015391258493373053,0.013995859813171552,-0.9901671228606039
n02917067_11974,Images/train_imagenet/n02917067_11974.JPEG,train,1,129,300,221,345.8003304334412,6.007776055592048,13.139206279092408,0.12856785051543024,-0.03753893742000066,-0.11981136222458573,-0.983720678583666
n02917067_12083,Images/train_imagenet/n02917067_12083.JPEG,train,191,109,449,204,11.204796816638767,5.790942048200509,-18.42746575816429,0.1042915299410781,0.034012611052405314,-0.1640172952285587,0.9803390974238735
n02917067_12089,Images/train_imagenet/n02917067_12089.JPEG,train,65,155,391,285,349.12323012080486,2.7228257738709294,3.178320325222756,0.09536799524459981,-0.021015243387782934,-0.029850785458492294,-0.9947724542004013
n02917067_12276,Images/train_imagenet/n02917067_12276.JPEG,train,31,114,416,247,346.10731502501216,7.944096641834218,19.393589542855555,0.13050730569644634,-0.047457485717368034,-0.17505407296752207,-0.9747162160068548
n02917067_12404,Images/train_imagenet/n02917067_12404.JPEG,train,113,88,324,243,354.9930282552428,3.783453504753752,10.19555403088412,0.04641408329923481,-0.028969791308965917,-0.09015868095229936,-0.99442339891615
n02917067_12821,Images/train_imagenet/n02917067_12821.JPEG,train,114,152,172,209,1.66421212202985e-08,-1.3289073643275813,3.1665862472846933,0.0003204173035362084,-0.011592217103332633,0.027628303284346303,0.9995509965444529
n02917067_12904,Images/train_imagenet/n02917067_12904.JPEG,train,155,171,426,218,20.172786175830577,-2.3681113769556204,1.8893313745679745,0.17540714274365082,-0.0174553035818026,0.019846996749411615,0.9841411196426073
n02917067_12970,Images/train_imagenet/n02917067_12970.JPEG,train,100,74,426,332,353.7274556378459,2.765505181228193,7.637313074754356,0.05617828561503466,-0.02039898263421424,-0.06779699698368931,-0.9959073495726589
n02917067_13011,Images/train_imagenet/n02917067_13011.JPEG,train,0,119,402,193,322.5401016304587,17.68225976703391,18.368539940847345,0.3364573038277799,-0.0930467336845839,-0.1980816889221915,-0.9159161711452107
n02917067_13377,Images/train_imagenet/n02917067_13377.JPEG,train,109,52,425,321,3.701820861733762,2.134264464485608,-11.418409218971597,0.03398480440453015,0.015309322742309863,-0.10000900400771323,0.9942881156003741
n02917067_13384,Images/train_imagenet/n02917067_13384.JPEG,train,1,106,441,365,352.6237470135807,6.37181556330364,24.05047844525692,0.0743715583466787,-0.04086276738645754,-0.21108623518007902,-0.9737770313927655
n02917067_13430,Images/train_imagenet/n02917067_13430.JPEG,train,3,90,499,248,13.844906408109972,13.702792854125816,-35.615496651778585,0.15014901077652354,0.07615454423836712,-0.3151158697687009,0.9340009360673002
n02917067_13870,Images/train_imagenet/n02917067_13870.JPEG,train,49,26,388,367,6.040128455759027,-0.7390811691056653,-5.8731247709344085,0.05228542385310248,-0.009131283302140926,-0.05081867299126383,0.997296503850868
n02917067_13884,Images/train_imagenet/n02917067_13884.JPEG,train,2,131,451,325,346.5814152372072,9.74552994142021,24.592045870329788,0.13170502352634297,-0.05763549144731585,-0.2204361423420652,-0.9647485911121616
n02917067_1431,Images/train_imagenet/n02917067_1431.JPEG,train,58,151,362,434,4.799200188849625,4.5343593644204,-19.168862891230667,0.04783283307558826,0.03200730992296503,-0.1678577841986473,0.9841297254302294
