image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n02858304_10304,Images/boat_imagenet/n02858304_10304.JPEG,boat,51,10,172,298,314.0411365939861,0.122096295138621,-0.769587405480248,0.390385042692451,-0.003602794110048599,0.00576696687862629,-0.9206265694675744
n02858304_10482,Images/boat_imagenet/n02858304_10482.JPEG,boat,188,158,473,322,337.3538990841859,5.469618461947074,-4.600157030622619,0.19408140050532613,-0.054617703046513776,0.02994666790655947,-0.9790058802546122
n02858304_1061,Images/boat_imagenet/n02858304_1061.JPEG,boat,88,43,489,220,158.44737544311135,8.674328792280598,3.852913286508432,0.9785224419112037,0.047061368829267355,-0.06798236800678743,0.18883181903545895
n02858304_11397,Images/boat_imagenet/n02858304_11397.JPEG,boat,264,60,568,492,269.5316110318625,47.20759109478616,-3.5982748754160268,0.6414171322601533,-0.30225953513719306,-0.2638877663415942,-0.653900973112178
n02858304_11574,Images/boat_imagenet/n02858304_11574.JPEG,boat,4,20,595,262,278.29788623728666,14.035308895026176,5.0443117296586015,0.6526326851391708,-0.06375702209134189,-0.11287384565039324,-0.7465019192139903
n02858304_13905,Images/boat_imagenet/n02858304_13905.JPEG,boat,29,67,481,252,112.90547313811228,17.63897379554052,-4.956481094036954,0.8264694307509084,0.0490388342222359,-0.15127656550561533,0.540054509749913
n02858304_13926,Images/boat_imagenet/n02858304_13926.JPEG,boat,83,38,244,189,4.144497713634934e-08,-2.615175292660425,4.551862433992784,0.0009062185206946977,-0.022801727694555414,0.039701706747221725,0.9989509669966258
n02858304_13953,Images/boat_imagenet/n02858304_13953.JPEG,boat,365,290,656,438,111.94010705071054,0.6262157584027429,-2.388659737316757,0.8286165167838446,-0.01421613021986506,-0.016192271394487576,0.5594018055938572
n02858304_14537,Images/boat_imagenet/n02858304_14537.JPEG,boat,63,68,329,502,217.9350646913212,2.287205032344436,4.585302734671951,0.9450171963444305,0.03134212023148182,-0.03185940247310623,-0.3239523862958321
n02858304_1479,Images/boat_imagenet/n02858304_1479.JPEG,boat,150,41,317,361,353.8744789581537,2.011157324971603,5.331150045225209,0.054178778370349914,-0.015021289252487868,-0.04736936417748874,-0.9972939206577517
n02858304_15617,Images/boat_imagenet/n02858304_15617.JPEG,boat,49,129,431,249,283.5841178789511,23.177253377965584,5.338795754744798,0.6126029093255221,-0.12945820443733205,-0.15996474626621146,-0.7631313967736846
n02858304_1612,Images/boat_imagenet/n02858304_1612.JPEG,boat,74,64,300,314,180.01310067314924,15.13122874972909,-0.5728177392778344,0.9912822675857047,-0.00497029342927821,-0.13165928369906943,-0.0007714721110685537
n02858304_16456,Images/boat_imagenet/n02858304_16456.JPEG,boat,23,27,494,272,237.8805113528011,55.129463533300246,-7.2617769236964,0.7600501366543229,-0.27260378321369866,-0.37698548588780534,-0.45375424028791095
n02858304_17236,Images/boat_imagenet/n02858304_17236.JPEG,boat,59,75,375,552,248.0390461044394,-17.091960371260324,5.59110505360032,0.8146138868583563,0.12301668939618204,0.09603871493581304,-0.5586122758237613
n02858304_17239,Images/boat_imagenet/n02858304_17239.JPEG,boat,128,102,384,268,247.50000122699893,-2.858734879803358,3.7298606643918975,0.8303196067605249,0.040901577209892084,0.0026551405941154307,-0.5557781588360737
n02858304_1800,Images/boat_imagenet/n02858304_1800.JPEG,boat,267,71,416,306,125.45302012408324,-1.158729332105361,-2.0564044865840683,0.8885576528816466,-0.02058162763222137,0.0007636217051250442,0.4583024230694828
n02858304_18505,Images/boat_imagenet/n02858304_18505.JPEG,boat,34,133,215,236,194.60823458831672,8.600350199031611,-3.22223128307807,0.9884340260113503,-0.03733801799288057,-0.07077948406868521,-0.1288189165857529
n02858304_2007,Images/boat_imagenet/n02858304_2007.JPEG,boat,14,56,489,227,57.50000005806218,33.93020651315344,-9.317971910255928,0.47931623227103254,0.21760592383510266,-0.20799681264012848,0.8244033826500959
n02858304_2210,Images/boat_imagenet/n02858304_2210.JPEG,boat,3,40,492,304,4.2875325105015465,5.07666313018237,-0.7404519619144382,0.037655537050545015,0.04401435951841879,-0.008107398975132279,0.9982880680282001
n02858304_2232,Images/boat_imagenet/n02858304_2232.JPEG,boat,105,169,291,221,127.63251530077731,2.439438124651819,-0.7884567533711025,0.8972236679216886,0.0032193998503402647,-0.02213706316586065,0.4410093826894683
n02858304_2317,Images/boat_imagenet/n02858304_2317.JPEG,boat,185,240,335,325,14.777050663866788,5.764394676089533,4.471199827190212,0.12639139232432064,0.05483722014824668,0.03217458058222323,0.9899408525750871
n02858304_24332,Images/boat_imagenet/n02858304_24332.JPEG,boat,22,15,345,503,260.6857813945613,-13.027066632370012,3.4688518654843543,0.7546945230687009,0.09632154608654717,0.06695385905728163,-0.6455040800544494
n02858304_25975,Images/boat_imagenet/n02858304_25975.JPEG,boat,58,115,604,284,38.87493127081058,4.254367516635105,0.591663456657433,0.3323633571558311,0.036718863529094266,-0.007486243607699901,0.9424066426112897
n02858304_2633,Images/boat_imagenet/n02858304_2633.JPEG,boat,90,32,394,341,1.787389934368317e-08,12.833229588097948,-0.6767375849539782,0.0006599946007389031,0.111755154325119,-0.00586861979237763,0.9937182242419772
n02858304_26391,Images/boat_imagenet/n02858304_26391.JPEG,boat,0,62,499,221,86.53843151259265,-1.3722692277175783,-2.524792247180012,0.6850196309411626,-0.02381708185225119,-0.007834648754466676,0.7280930367172667
n02858304_2691,Images/boat_imagenet/n02858304_2691.JPEG,boat,20,1,317,348,111.29205957324976,1.038999498493318,-1.8061531704574263,0.8255112746572312,-0.007895406731184777,-0.01637800206169062,0.5640926865461119
