image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n03201035_1004,Images/diningtable_imagenet/n03201035_1004.JPEG,diningtable,47,15,275,131,343.2693517955074,17.499424527500288,9.090332379467965,0.15526534235498873,-0.13863194875828896,-0.09955064194242642,-0.9730177418401569
n03201035_1006,Images/diningtable_imagenet/n03201035_1006.JPEG,diningtable,15,86,499,370,77.61066935603411,30.439174296577136,6.873090091011464,0.5913465627668545,0.24045527225857727,-0.11914460460315035,0.7604571440527329
n03201035_1010,Images/diningtable_imagenet/n03201035_1010.JPEG,diningtable,19,91,256,234,284.7338094370724,18.50158994096541,1.2637209996487495,0.6040285826236308,-0.12065505962525293,-0.10677199545466337,-0.7805072510535336
n03201035_10107,Images/diningtable_imagenet/n03201035_10107.JPEG,diningtable,108,133,361,374,281.09995788651844,25.519571335583343,2.151283951736613,0.6228056859371248,-0.1588830288910417,-0.15445101752273344,-0.7503426842989729
n03201035_10132,Images/diningtable_imagenet/n03201035_10132.JPEG,diningtable,137,115,458,348,313.9620710418381,22.657151725722777,-1.5564615864724023,0.3809261999755436,-0.18598513434173836,-0.06454887062683526,-0.9034036768116884
n03201035_1025,Images/diningtable_imagenet/n03201035_1025.JPEG,diningtable,80,204,386,372,40.66615696853216,19.833534803390336,-4.847610682687759,0.34880854870056427,0.14686626864388494,-0.09885112285718016,0.9203213302960563
n03201035_10250,Images/diningtable_imagenet/n03201035_10250.JPEG,diningtable,57,160,438,374,42.161289659099495,19.86904266502509,-4.600111491586739,0.36046340364631013,0.14662828581690535,-0.09888860731842683,0.9158533309284489
n03201035_103,Images/diningtable_imagenet/n03201035_103.JPEG,diningtable,216,227,398,332,90.38598161382662,15.7966773086485,-0.6255664930513791,0.7032721528426539,0.09300199261971037,-0.10130357520607464,0.6974930064561863
n03201035_10333,Images/diningtable_imagenet/n03201035_10333.JPEG,diningtable,46,106,310,271,27.82745625649423,10.70145651505348,-0.7802231316434265,0.2400235642571165,0.08888383706796671,-0.02900305427944489,0.9662541978961067
n03201035_10347,Images/diningtable_imagenet/n03201035_10347.JPEG,diningtable,38,210,239,349,48.484765189438605,11.912436088396593,-9.76675325611664,0.4149532152127685,0.059509770742424875,-0.11965437894588725,0.8999751363064671
n03201035_10435,Images/diningtable_imagenet/n03201035_10435.JPEG,diningtable,217,173,581,495,48.68792295409131,14.096247935060036,0.4985500380225909,0.40860837102689657,0.1135718947971512,-0.046645467933186954,0.9044140778206766
n03201035_10438,Images/diningtable_imagenet/n03201035_10438.JPEG,diningtable,26,94,209,179,16.53899307303348,10.47631379329134,-3.660911778896628,0.14604148061550368,0.08572541475124024,-0.04460223626918469,0.9845474491994518
