image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n03790512_10015,Images/motorbike_imagenet/n03790512_10015.JPEG,motorbike,18,98,413,311,267.1882227497465,4.823741981436381,1.4301728657819932,0.7239069470800674,-0.019984880595961516,-0.03907378482719304,-0.6885002366419781
n03790512_10156,Images/motorbike_imagenet/n03790512_10156.JPEG,motorbike,73,59,441,325,241.30629553694044,17.49999989648851,-12.762496190634064,0.8363691922843536,-0.17157872439336547,-0.07405034321753243,-0.5153288874132022
n03790512_10200,Images/motorbike_imagenet/n03790512_10200.JPEG,motorbike,27,38,483,244,253.44655826307172,-22.49999878407778,8.613293564741666,0.775151745798971,0.17535911948572683,0.11188977965774877,-0.5965480931208635
n03790512_10269,Images/motorbike_imagenet/n03790512_10269.JPEG,motorbike,48,23,449,337,129.61062817382916,15.894762959636886,3.5349007754645188,0.8939339942051077,0.08647086834756398,-0.112047004843285,0.4252649428736977
n03790512_10367,Images/motorbike_imagenet/n03790512_10367.JPEG,motorbike,52,97,595,442,57.500000051859786,33.56686431813393,-5.343252740183068,0.4717997822190182,0.23141930784665993,-0.1778619713771137,0.8319947046656647
n03790512_10417,Images/motorbike_imagenet/n03790512_10417.JPEG,motorbike,59,20,449,375,35.749199301269414,9.964438183484509,-7.959474927775743,0.3107742364696393,0.06123332675362626,-0.09239599127476061,0.9439983233235908
n03790512_10451,Images/motorbike_imagenet/n03790512_10451.JPEG,motorbike,5,23,491,290,80.89390220345983,21.9028660072052,-11.524044857449653,0.648225817029764,0.07989756494328572,-0.19763486913575484,0.7309994033882118
n03790512_10661,Images/motorbike_imagenet/n03790512_10661.JPEG,motorbike,167,12,451,323,143.7642212717143,6.197092983872317,5.765359388559264,0.9469829636579195,0.06451556862144153,-0.035692133243838194,0.3127092572528351
n03790512_10699,Images/motorbike_imagenet/n03790512_10699.JPEG,motorbike,49,39,579,384,70.93870687456531,19.980212118791915,-3.0088657683085893,0.5749815936113312,0.12623286972416337,-0.12168697365215234,0.799158125812881
n03790512_10858,Images/motorbike_imagenet/n03790512_10858.JPEG,motorbike,8,43,286,180,261.9524510323532,-1.7485815189034046,-0.2095355903273936,0.7549108812937214,0.008625430712265767,0.012718909743403213,-0.655647308073711
n03790512_10899,Images/motorbike_imagenet/n03790512_10899.JPEG,motorbike,17,10,313,366,331.4929425450507,-3.45527574353154,-12.662504739203015,0.24782239482849056,0.001902934520178052,0.11421074918222368,-0.9620479947658115
n03790512_10965,Images/motorbike_imagenet/n03790512_10965.JPEG,motorbike,78,98,449,477,305.47816562145243,-24.95000116481677,29.40954739023824,0.38383847268842275,0.29925558684406667,-0.12461441582940602,-0.864630191465882
n03790512_11024,Images/motorbike_imagenet/n03790512_11024.JPEG,motorbike,50,43,338,280,222.194018001224,-2.641090324394935,4.335326295592234,0.9317433415982559,0.04356858202651781,0.007874725468795394,-0.3604082584324414
n03790512_11192,Images/motorbike_imagenet/n03790512_11192.JPEG,motorbike,0,0,1,1,319.76769602836583,2.1507767247486704,4.797204965622071,0.3443001121026149,-0.003216486178111962,-0.04574042857155297,-0.9377392495874765
n03790512_11313,Images/motorbike_imagenet/n03790512_11313.JPEG,motorbike,64,55,522,385,39.13211574479417,6.781936555990559,-1.565654752049988,0.33503734656893724,0.051160847471847216,-0.032657792493258356,0.9402478464104427
n03790512_11370,Images/motorbike_imagenet/n03790512_11370.JPEG,motorbike,29,96,175,299,332.3226251214769,16.94171858225563,-3.084013843516382,0.23264519658425464,-0.14934504462359172,-0.009377629476784752,-0.9609809208397672
