image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n02823428_1001,Images/bottle_imagenet/n02823428_1001.JPEG,bottle,89,39,208,472,1.01160993773653,5.186337561059269,0.6747970403985852,0.008552238125278335,0.04529326700590063,0.005483022458601916,0.9989220768667089
n02823428_1051,Images/bottle_imagenet/n02823428_1051.JPEG,bottle,297,1,383,326,0.4427862924183314,6.540433111755096,-0.3355282169288245,0.004024749534985736,0.057033096023526623,-0.003143664929071808,0.9983592262908003
n02823428_1052,Images/bottle_imagenet/n02823428_1052.JPEG,bottle,120,17,233,452,0.5410253813872602,6.497066940236933,0.7899192591786813,0.004323001605823992,0.056697748144333225,0.006614600207282597,0.9983601174308676
n02823428_1079,Images/bottle_imagenet/n02823428_1079.JPEG,bottle,29,145,490,313,3.483492456128989e-09,11.152889127965995,-87.46455446161421,0.0671751896498367,0.07021558531069892,-0.6880180071347359,0.7191581796331952
n02823428_1119,Images/bottle_imagenet/n02823428_1119.JPEG,bottle,178,14,255,281,2.883901431222176,-2.070089911138069,-0.2384532960573408,0.02512239334739006,-0.018110555880252212,-0.001625334817139767,0.9995190000219802
n02823428_1121,Images/bottle_imagenet/n02823428_1121.JPEG,bottle,176,2,322,369,2.180129062712828,16.54007373792349,1.9538615869461824,0.016371520345510912,0.14411275224440576,0.014133481094406914,0.9893248873217904
n02823428_1133,Images/bottle_imagenet/n02823428_1133.JPEG,bottle,84,58,205,421,6.0066256656088495,19.999999635360982,-4.36853489124649,0.05816946538317763,0.171317108098748,-0.04657430270277005,0.9823938090691878
n02823428_11340,Images/bottle_imagenet/n02823428_11340.JPEG,bottle,94,23,210,484,8.233173763221183,-0.7027646202133757,0.6888409822848576,0.07182031942588209,-0.005685291470771809,0.006435852005270183,0.9973806189150776
n02823428_1149,Images/bottle_imagenet/n02823428_1149.JPEG,bottle,34,65,249,379,2.382090879003999e-07,-8.980799410649873,-29.118870938851988,-0.019681381256730256,-0.07577789264433359,-0.25061253952131557,0.9649164260457422
n02823428_11607,Images/bottle_imagenet/n02823428_11607.JPEG,bottle,10,1,163,484,1.0845287801248646,22.260629113069303,0.439354225595531,0.008545973072728585,0.19306666996902266,0.0019348362678869566,0.9811465148997519
n02823428_1162,Images/bottle_imagenet/n02823428_1162.JPEG,bottle,32,10,162,450,0.2479640754145784,-5.506437238790239,-1.8495197134046364,0.001385871603546572,-0.04806275405043243,-0.016016808499658523,0.9987149307377313
n02823428_11841,Images/bottle_imagenet/n02823428_11841.JPEG,bottle,71,39,203,470,3.429580334172347,16.684988430705804,2.410667022927529,0.02655039710778299,0.14561580199353719,0.01646282521136734,0.9888478598901136
n02823428_1206,Images/bottle_imagenet/n02823428_1206.JPEG,bottle,392,32,462,310,0.9505614942460586,1.2578741262023403,-0.0927499507855426,0.008303500576834306,0.01096970721004452,-0.0009003731608222067,0.9999049488476731
n02823428_1246,Images/bottle_imagenet/n02823428_1246.JPEG,bottle,107,69,221,463,10.339683886586418,29.77224205369803,1.9070662185501035,0.0828143359717726,0.25726740708804846,-0.007127938240115546,0.9627587753452014
n02823428_1251,Images/bottle_imagenet/n02823428_1251.JPEG,bottle,322,135,411,352,3.1956709178926004,38.18292509796866,-9.2002919609716,0.0524871758456705,0.3237833774657866,-0.084851523851113,0.9408558017830031
n02823428_1325,Images/bottle_imagenet/n02823428_1325.JPEG,bottle,126,27,252,475,7.311909630694132,24.4503275159926,1.1332137769319184,0.060226334493822656,0.21192905444046425,-0.0038567967719934024,0.9754199042648599
n02823428_1343,Images/bottle_imagenet/n02823428_1343.JPEG,bottle,113,59,224,439,2.831569735875908,22.499999925981204,0.6005480062587801,0.023210403946623936,0.1951550842296262,0.0003183313642509166,0.980497663899871
n02823428_1348,Images/bottle_imagenet/n02823428_1348.JPEG,bottle,186,5,288,368,7.388033834777361,17.53463542333814,-0.9820662213019588,0.0649765012214695,0.1515541474216191,-0.018272212019619045,0.9861417347198285
n02823428_1435,Images/bottle_imagenet/n02823428_1435.JPEG,bottle,22,8,144,484,2.5887263109006105,8.505870381960605,-2.49109740433181,0.024133064603405058,0.07363346777627704,-0.02334661972276545,0.9967199420918638
n02823428_14574,Images/bottle_imagenet/n02823428_14574.JPEG,bottle,86,15,215,498,4.92470534102429,-10.05574401491755,0.1048327394644795,0.04287770478671329,-0.08752022883416952,0.004675761034789185,0.995228541208392
n02823428_14632,Images/bottle_imagenet/n02823428_14632.JPEG,bottle,135,23,252,469,2.301557186375853,11.341442869795554,0.6247506405767039,0.019446337692329105,0.09889881671756824,0.003439726947176507,0.9949015188855377
n02823428_14867,Images/bottle_imagenet/n02823428_14867.JPEG,bottle,60,173,126,369,3.469915740924176,22.49999989350338,0.6388435332161332,0.028606774895371924,0.19516340028584667,-0.0004411769705060728,0.9803533572043464
n02823428_14867,Images/bottle_imagenet/n02823428_14867.JPEG,bottle,186,88,256,370,0.2093703699711997,7.764811143176381,-0.2165255824035266,0.0019508424715098144,0.06770523952384239,-0.0020089123714680285,0.9977014378188268
n02823428_1495,Images/bottle_imagenet/n02823428_1495.JPEG,bottle,200,56,277,331,1.4546291812187104,7.904134063862489,0.0929522313916506,0.012607602102247845,0.06892659576636101,-6.570610713415583e-05,0.9975420634980762
n02823428_1527,Images/bottle_imagenet/n02823428_1527.JPEG,bottle,79,98,150,333,7.797058207955221,2.2821279745126763,0.5541211329778052,0.06787932742171557,0.020196400009050236,0.0034695230060847885,0.9974830648916102
n02823428_1545,Images/bottle_imagenet/n02823428_1545.JPEG,bottle,369,109,484,319,0.7760567024862042,-33.749031410861775,15.662735587649072,0.0459718683601641,-0.28667964782088384,0.13233559170062603,0.947728156178772
n02823428_1581,Images/bottle_imagenet/n02823428_1581.JPEG,bottle,130,46,246,442,3.6597515362895,8.462112306166862,-1.372612375076937,0.03272588983344953,0.07335441018283806,-0.014295009266817708,0.9966663430413403
n02823428_16,Images/bottle_imagenet/n02823428_16.JPEG,bottle,111,8,264,492,4.0620395529191216,14.912020762471911,0.1039532866009382,0.03502324281908744,0.1297152634895232,-0.0037000126759541125,0.9909256444287213
n02823428_1652,Images/bottle_imagenet/n02823428_1652.JPEG,bottle,71,9,184,453,1.0968687594074331e-06,8.781076473642514,0.092870896187158,-6.203405410871308e-05,0.0765543497323439,0.0008080722932083712,0.9970650804777004
