image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta
2008_000036,Images/boat_pascal/2008_000036.jpg,boat,24,2,499,188,77.12924243313557,8.930620952456495,1.0969971431865857
2008_000036,Images/boat_pascal/2008_000036.jpg,boat,1,187,499,282,86.36141752721208,14.947772204122096,3.0292347454303545
2008_000148,Images/boat_pascal/2008_000148.jpg,boat,1,154,57,230,14.976644344909387,1.565512363192043,-1.2376304953191621
2008_000191,Images/boat_pascal/2008_000191.jpg,boat,200,152,333,183,270.0,0.0,0.0
2008_000235,Images/boat_pascal/2008_000235.jpg,boat,111,171,488,278,309.26447323326374,27.31966723528871,9.838756760305564
2008_000262,Images/boat_pascal/2008_000262.jpg,boat,23,143,430,330,200.00722261309443,0.4577042479881317,-1.268167866903611
2008_000405,Images/boat_pascal/2008_000405.jpg,boat,383,102,499,139,239.6499502378945,1.7930877220175037,-3.275662816209208
2008_000405,Images/boat_pascal/2008_000405.jpg,boat,88,101,383,138,307.67095382259424,12.363410204399809,9.559630712014739
2008_000405,Images/boat_pascal/2008_000405.jpg,boat,1,97,87,138,130.0,0.0,0.0
2008_000437,Images/boat_pascal/2008_000437.jpg,boat,65,342,151,374,305.87086578520837,0.704483425564403,3.6099012424396957
2008_000437,Images/boat_pascal/2008_000437.jpg,boat,99,337,172,364,321.37909552445774,5.955421657531258,-3.7715196138081684
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,209,100,337,261,97.49999977830373,-3.490731789869351,-1.8345096642934717
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,326,79,359,112,114.97719842632344,1.9854729126955404,0.059842616673222056
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,90,83,128,136,295.0,-10.0,0.0
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,164,83,197,127,270.0,7.5,0.0
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,194,78,219,121,275.0,0.0,0.0
2008_000471,Images/boat_pascal/2008_000471.jpg,boat,261,85,285,128,105.0,0.0,0.0
2008_000505,Images/boat_pascal/2008_000505.jpg,boat,17,81,318,374,0.0,0.0,0.0
2008_000567,Images/boat_pascal/2008_000567.jpg,boat,103,51,412,289,231.55341304693968,6.894805071458731,2.2889094746650653
2008_000833,Images/boat_pascal/2008_000833.jpg,boat,56,26,382,233,180.0,0.0,0.0
2008_001047,Images/boat_pascal/2008_001047.jpg,boat,124,180,357,291,15.02581065091883,4.593847262103682,-6.057930813194901
2008_001047,Images/boat_pascal/2008_001047.jpg,boat,346,159,425,239,20.14918720974229,7.378322302492064,0.5533178474166429
2008_001047,Images/boat_pascal/2008_001047.jpg,boat,423,144,499,216,21.40397434552998,2.5515763581870674,0.3590399693874829
2008_001056,Images/boat_pascal/2008_001056.jpg,boat,124,59,232,206,230.3620439668769,4.854452509120172,1.299336892609909
2008_001159,Images/boat_pascal/2008_001159.jpg,boat,26,94,493,261,228.02692119049794,6.201629824694219,2.24072635876249
2008_001159,Images/boat_pascal/2008_001159.jpg,boat,25,124,90,156,240.34900443829713,-4.072952649673174,4.731796737584272
2008_001202,Images/boat_pascal/2008_001202.jpg,boat,1,138,409,332,185.0,15.0,0.0
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,39,73,290,428,257.50000002736,-15.776253733274864,1.9693876219182935
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,53,385,73,392,310.0,0.0,0.0
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,1,385,28,395,315.0,0.0,0.0
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,289,371,315,392,20.87340194373701,-2.048282000330816,5.727471581974759
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,221,299,255,398,60.0,0.0,0.0
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,22,397,108,414,41.042121579322604,3.9420693453096054,-7.324286926330717
2008_001389,Images/boat_pascal/2008_001389.jpg,boat,321,390,332,398,275.0,0.0,0.0
2008_001420,Images/boat_pascal/2008_001420.jpg,boat,336,1,451,49,205.013473874276,1.014707597704598,-2.181575653966706
2008_001529,Images/boat_pascal/2008_001529.jpg,boat,58,1,499,248,79.82206370084153,46.82279520016553,-8.145683803621166
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,121,50,164,205,1.9092071599299312,3.0043567129443076,3.0534702576986703
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,263,148,328,210,353.0022734768331,1.8496413402112393,2.751594444787732
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,448,184,499,209,175.0,0.0,0.0
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,471,136,499,160,314.67109569043487,-2.7283777492479535,0.546030407830455
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,325,195,353,205,90.0,0.0,0.0
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,370,141,400,154,275.0,0.0,0.0
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,410,143,432,152,310.0,0.0,0.0
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,431,141,453,153,305.0,0.0,0.0
2008_001620,Images/boat_pascal/2008_001620.jpg,boat,451,139,472,152,305.0,0.0,0.0
2008_001652,Images/boat_pascal/2008_001652.jpg,boat,1,107,334,499,270.0,55.0,0.0
2008_001849,Images/boat_pascal/2008_001849.jpg,boat,368,87,402,223,358.2615478313841,8.373099130342279,2.6261858568646432
2008_001849,Images/boat_pascal/2008_001849.jpg,boat,424,92,463,228,197.47966979101886,-5.873089498572819,2.921924918746834
2008_001849,Images/boat_pascal/2008_001849.jpg,boat,405,196,438,214,189.973718130792,1.3883940523647689,-7.884757612133826
2008_001849,Images/boat_pascal/2008_001849.jpg,boat,286,146,305,213,15.0,0.0,0.0
2008_001849,Images/boat_pascal/2008_001849.jpg,boat,29,175,297,237,47.22147348068891,-5.94002863475003,1.7758304765800745
2008_001970,Images/boat_pascal/2008_001970.jpg,boat,286,152,322,182,350.0,2.5,0.0
2008_001970,Images/boat_pascal/2008_001970.jpg,boat,233,157,268,181,2.2488492542015744e-05,0.8223775983035327,3.8978351238203492
2008_001970,Images/boat_pascal/2008_001970.jpg,boat,181,157,216,184,0.5294515682430347,-1.4844659578690618,-0.05002275542608793
2008_001970,Images/boat_pascal/2008_001970.jpg,boat,328,136,432,205,340.25373054527694,-2.183258870187528,-3.387219884613542
2008_001977,Images/boat_pascal/2008_001977.jpg,boat,1,73,78,222,205.0,0.0,0.0
2008_001977,Images/boat_pascal/2008_001977.jpg,boat,15,79,79,116,220.0,0.0,0.0
2008_001977,Images/boat_pascal/2008_001977.jpg,boat,275,1,499,239,165.0,10.0,0.0
2008_002131,Images/boat_pascal/2008_002131.jpg,boat,91,172,173,237,356.93446911133293,-2.5974588117510553,1.6780666210868316
2008_002131,Images/boat_pascal/2008_002131.jpg,boat,173,174,251,226,10.11925901595564,3.07489816827873,7.093717378758889
2008_002131,Images/boat_pascal/2008_002131.jpg,boat,332,166,391,201,7.973595417587315,2.7854364175501054,15.322015814877517
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,409,183,456,217,247.5000649451508,-5.575555624478953,-1.4302058766762762
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,417,186,425,195,100.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,425,186,431,194,90.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,429,184,434,192,105.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,400,185,406,193,0.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,368,175,398,188,297.4999905018585,-0.44008635281510783,-4.2912355521578185
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,219,175,278,226,89.50820666007938,4.646112931086902,-1.718582625886146
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,110,180,140,203,104.77406357251832,9.601957616498948,0.14491345520239954
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,28,182,50,201,110.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,291,186,323,208,90.81700140174749,12.676132500921641,-2.142330702686986
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,230,184,248,200,95.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,216,183,234,196,100.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,259,180,279,189,100.0,0.0,0.0
2008_002281,Images/boat_pascal/2008_002281.jpg,boat,269,175,291,187,270.0,0.0,0.0
2008_002335,Images/boat_pascal/2008_002335.jpg,boat,101,179,384,262,121.7317038378884,3.157581909628064,2.269135005197898
2008_002335,Images/boat_pascal/2008_002335.jpg,boat,58,189,208,237,30.0,0.0,0.0
2008_002422,Images/boat_pascal/2008_002422.jpg,boat,442,11,495,153,179.9626157557824,0.0010092743920564167,3.731404338407888
2008_002482,Images/boat_pascal/2008_002482.jpg,boat,110,263,162,298,12.506291495292173,1.9277559075262132,5.925269876806053
2008_002625,Images/boat_pascal/2008_002625.jpg,boat,104,43,437,293,55.26152572917818,9.549719383627306,-2.181556992549928
2008_002850,Images/boat_pascal/2008_002850.jpg,boat,32,73,425,243,340.331173907259,4.453359439645567,14.64346187083212
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,104,97,251,175,213.69070323638533,3.2013365530416342,4.378981750042533
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,37,87,127,157,204.99350390634746,1.6752020019774563,-3.6022395317157563
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,1,97,45,152,200.0,0.0,0.0
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,208,75,314,95,70.0,17.5,0.0
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,47,69,84,90,85.0,10.0,0.0
2008_002887,Images/boat_pascal/2008_002887.jpg,boat,1,155,472,374,41.80321325144326,20.855386248128294,2.151788315473379
2008_002966,Images/boat_pascal/2008_002966.jpg,boat,160,1,341,281,3.5212707698899735,0.8687550064173315,4.771801276705604
2008_003081,Images/boat_pascal/2008_003081.jpg,boat,83,222,227,298,36.43894147168362,18.959419298082118,6.144108740185202
2008_003112,Images/boat_pascal/2008_003112.jpg,boat,88,27,282,461,327.4999997869625,3.5408760568120354,8.720521929249564
2008_003275,Images/boat_pascal/2008_003275.jpg,boat,76,227,119,279,16.30905066698275,4.143475523265394,-7.424757723295099
2008_003313,Images/boat_pascal/2008_003313.jpg,boat,17,147,499,251,260.578325567759,16.445112983464202,2.447466763469565
2008_003362,Images/boat_pascal/2008_003362.jpg,boat,256,52,495,143,23.503970914541927,3.013517636726708,-3.335514509641546
2008_003458,Images/boat_pascal/2008_003458.jpg,boat,76,54,413,241,55.0,0.0,0.0
2008_003458,Images/boat_pascal/2008_003458.jpg,boat,1,99,151,241,155.0,0.0,0.0
2008_003480,Images/boat_pascal/2008_003480.jpg,boat,44,150,264,238,127.50000025954871,37.4999931991782,-0.017396384061846393
2008_003652,Images/boat_pascal/2008_003652.jpg,boat,233,278,343,324,169.24750218188905,7.189628391082275,-0.34707468457050333
2008_003701,Images/boat_pascal/2008_003701.jpg,boat,95,78,487,283,317.6687842346169,2.262297279528742,2.0705310733210247
2008_003849,Images/boat_pascal/2008_003849.jpg,boat,14,6,375,342,12.277550030381793,-1.6491559733198424,0.2038931612503757
2008_003849,Images/boat_pascal/2008_003849.jpg,boat,383,310,420,328,5.707297704978564,-1.872507802716447,7.217937434675883
2008_003849,Images/boat_pascal/2008_003849.jpg,boat,365,185,411,214,1.247993719296199,-4.630265764180707,2.148881343979821
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,143,117,209,204,1.2836139940194184,5.342978996277082,-0.4991959696256373
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,209,114,263,194,353.1871184516348,-1.4080155878881684,-9.656595455005274
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,278,162,332,203,349.04960616541337,5.560048943189657,4.225051725694558
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,269,128,289,143,351.2946515605699,8.449994302576487,3.3597937822842967
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,245,122,268,145,356.0571676105276,6.349390515914974,-0.8968199058887156
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,211,123,234,141,4.703527983124949,2.2859809569379923,0.34817536593728726
2008_003870,Images/boat_pascal/2008_003870.jpg,boat,184,182,287,323,358.69482860778413,15.479998093382093,19.949394470653765
2008_003913,Images/boat_pascal/2008_003913.jpg,boat,70,91,301,427,260.2091124569319,15.246857341826406,0.07090815186531996
2008_004014,Images/boat_pascal/2008_004014.jpg,boat,119,262,339,313,43.877289187951206,-6.688140277985008,4.788150684156386
2008_004026,Images/boat_pascal/2008_004026.jpg,boat,38,95,250,373,100.56797439686551,-0.31541606973473213,-0.2142993039962272
2008_004053,Images/boat_pascal/2008_004053.jpg,boat,22,187,456,374,336.9388201693813,28.334974791639446,34.564599135510505
2008_004291,Images/boat_pascal/2008_004291.jpg,boat,1,154,425,254,98.69457348380473,-0.7346788080485743,1.603226515610433
