image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n03201035_1004,Images/diningtable_imagenet/n03201035_1004.JPEG,diningtable,47,15,275,131,343.2693517955074,17.499424527500288,9.090332379467965,0.15526534235498873,-0.13863194875828896,-0.09955064194242642,-0.9730177418401569
n03201035_10250,Images/diningtable_imagenet/n03201035_10250.JPEG,diningtable,57,160,438,374,42.161289659099495,19.86904266502509,-4.600111491586739,0.36046340364631013,0.14662828581690535,-0.09888860731842683,0.9158533309284489
n03201035_10468,Images/diningtable_imagenet/n03201035_10468.JPEG,diningtable,71,192,356,392,81.33680881946762,19.17202765010803,-3.415503606790486,0.6460594673869272,0.1071045449936555,-0.13076344822106586,0.744336416985464
n03201035_10591,Images/diningtable_imagenet/n03201035_10591.JPEG,diningtable,80,154,329,374,69.81266508284621,20.47996018080476,1.110265140842207,0.5616828827633482,0.1512374463032892,-0.0939034766494455,0.8079738307144989
n03201035_10721,Images/diningtable_imagenet/n03201035_10721.JPEG,diningtable,61,127,487,449,1.010577053280111,37.0595352279248,1.5093594993966175,0.004175298786490156,0.3178675176248725,0.009685605418022254,0.948076472214521
n03201035_1074,Images/diningtable_imagenet/n03201035_1074.JPEG,diningtable,32,148,412,373,0.3469861866680632,28.306465153572976,-1.031801338769174,0.005137609887819647,0.2444785290678569,-0.009471057763884069,0.969594839535716
n03201035_10757,Images/diningtable_imagenet/n03201035_10757.JPEG,diningtable,80,80,447,386,314.24927741392605,13.431492225879891,2.378407636970794,0.38821356183384453,-0.09971084737575525,-0.0644400439074225,-0.9138902877616646
n03201035_1078,Images/diningtable_imagenet/n03201035_1078.JPEG,diningtable,18,29,177,135,2.0524046981087563,20.1252203099362,0.3240986334207487,0.017139993266104173,0.17474537740081333,-0.00034490032612795535,0.9844643999412321
n03201035_10782,Images/diningtable_imagenet/n03201035_10782.JPEG,diningtable,296,425,1400,1199,2.3758751031249014e-07,27.66459479517713,-0.9916831537794528,0.002068998089981196,0.23907189140134302,-0.008402992821276049,0.9709633050225603
n03201035_10908,Images/diningtable_imagenet/n03201035_10908.JPEG,diningtable,77,67,336,229,321.2066295500342,15.6469374441704,3.412818250826794,0.33269282819254103,-0.11854100673998104,-0.07301322604968767,-0.9327017640232794
n03201035_1108,Images/diningtable_imagenet/n03201035_1108.JPEG,diningtable,7,168,309,499,291.20464754041467,36.01137473090689,3.949142947356896,0.5457356752460011,-0.23639559475056235,-0.20156218813493262,-0.778243136725649
n03201035_1157,Images/diningtable_imagenet/n03201035_1157.JPEG,diningtable,61,55,466,326,340.9264851583517,19.14268512920542,2.9631441866032366,0.16755902291495733,-0.15969863247587965,-0.05268252174364167,-0.9714138523450493
n03201035_124,Images/diningtable_imagenet/n03201035_124.JPEG,diningtable,82,130,414,351,4.264391756217368e-08,10.302113984244674,-3.383690047554888,0.002650717375638614,0.08974270782312413,-0.029404741379635026,0.9955272880611382
n03201035_1321,Images/diningtable_imagenet/n03201035_1321.JPEG,diningtable,42,69,505,408,4.8685020513473466e-08,14.49644474809894,0.0248608428894897,-2.7371992296506187e-05,0.1261681887300751,0.00021521803526279915,0.9920088412330524
n03201035_1335,Images/diningtable_imagenet/n03201035_1335.JPEG,diningtable,85,222,321,419,4.647858025152767e-08,16.48081214234479,0.8461937512148531,-0.001058377999289044,0.14332299938703505,0.0073081257359017505,0.9896484168536536
n03201035_1355,Images/diningtable_imagenet/n03201035_1355.JPEG,diningtable,72,145,473,386,312.493223852773,15.20476780492021,-1.5392769299581506,0.3975976645322882,-0.12644245682271532,-0.041098415771365,-0.9078762704753274
n03201035_1386,Images/diningtable_imagenet/n03201035_1386.JPEG,diningtable,34,139,499,374,5.049822142648694e-09,32.08265551977895,16.27817970504094,-0.039121964377319,0.27354725110446293,0.13606401699164408,0.951382129639058
n03201035_1410,Images/diningtable_imagenet/n03201035_1410.JPEG,diningtable,108,146,495,355,1.39538863125046e-07,16.287645059274627,0.57878873879703,-0.0007154960198185858,0.14165660075501466,0.0049999280114996335,0.9899029731483081
n03201035_1427,Images/diningtable_imagenet/n03201035_1427.JPEG,diningtable,52,182,228,304,86.2463771654985,27.40352640123665,-1.4377287627026023,0.6662329013250222,0.16454083960079507,-0.17079966889427473,0.7070272317252814
n03201035_146,Images/diningtable_imagenet/n03201035_146.JPEG,diningtable,71,100,208,196,51.2083487165127,11.505793713269345,0.639296646732759,0.4294639049464845,0.09279243833114093,-0.03831177482227376,0.8974867829927334
n03201035_1529,Images/diningtable_imagenet/n03201035_1529.JPEG,diningtable,106,120,250,245,2.250323685844145e-05,19.931008053338005,1.3325624334857973,-0.002012186007960433,0.1730435260248744,0.011453054935077246,0.9848455293806243
n03201035_1570,Images/diningtable_imagenet/n03201035_1570.JPEG,diningtable,9,45,224,172,42.39998740850837,18.577039243088542,-2.124302572505628,0.35961104911684416,0.14384135188401018,-0.0754142167626769,0.9188592137815972
n03201035_1599,Images/diningtable_imagenet/n03201035_1599.JPEG,diningtable,27,130,345,285,50.25850450453121,10.740961887837608,5.670606739006389,0.41808848520849395,0.10554680636036713,0.004889105344651583,0.9022405371363685
n03201035_1611,Images/diningtable_imagenet/n03201035_1611.JPEG,diningtable,2,12,311,171,1.7390554650819738,14.231386208395918,0.1976884192881691,0.014844959516316172,0.12388479776540694,-0.00016816900864103854,0.9921855450361932
n03201035_1668,Images/diningtable_imagenet/n03201035_1668.JPEG,diningtable,83,99,413,374,4.695299704461589,27.5373300416376,1.5179714680418812,0.036632152370350064,0.2383087017252514,0.003106597889742619,0.9704933782073384
n03201035_1698,Images/diningtable_imagenet/n03201035_1698.JPEG,diningtable,6,43,181,138,1.8099229731071008e-07,13.109169417137256,1.0221040510391777,-0.0010181479907072912,0.1141451804263011,0.008861120758394708,0.9934240392194168
n03201035_1755,Images/diningtable_imagenet/n03201035_1755.JPEG,diningtable,138,102,452,312,5.05555300449869e-08,12.575783505617084,-1.906489122513224,0.0018220994821706007,0.10950909836481804,-0.016536405637412866,0.9938465598961425
n03201035_1781,Images/diningtable_imagenet/n03201035_1781.JPEG,diningtable,68,142,422,320,4.633817348780877,12.922539557803852,-0.7291593921870353,0.04088452897507492,0.11218168950261685,-0.010866670864437608,0.992786804553298
n03201035_1808,Images/diningtable_imagenet/n03201035_1808.JPEG,diningtable,1,106,474,352,10.572534945241705,18.356535240093645,-5.0091367089384695,0.09780611515406158,0.15470208801503937,-0.05763770457363461,0.981416895520828
n03201035_1838,Images/diningtable_imagenet/n03201035_1838.JPEG,diningtable,50,131,437,301,40.37589353686648,13.326145434768154,4.128946083313356,0.3386242382361806,0.12117961895584442,-0.006433692366310681,0.9330636274291365
n03201035_190,Images/diningtable_imagenet/n03201035_190.JPEG,diningtable,108,134,394,369,64.72742777961999,18.325539280947467,-4.629525791869481,0.5334629342551548,0.11305063495797688,-0.11885034008655321,0.8297658997408782
n03201035_1929,Images/diningtable_imagenet/n03201035_1929.JPEG,diningtable,54,227,410,419,25.92944698169025,21.169310368759103,0.8378111787878681,0.21921902935831014,0.18061317472781557,-0.03420591549713223,0.9582024074416339
n03201035_1955,Images/diningtable_imagenet/n03201035_1955.JPEG,diningtable,154,87,452,350,62.51350680110269,11.049507474319608,2.3612216324501336,0.5146583108557953,0.09292521892876814,-0.03241280140478504,0.8517283235041524
n03201035_2021,Images/diningtable_imagenet/n03201035_2021.JPEG,diningtable,68,155,484,359,343.9305265895479,12.712557374742032,2.641396054984036,0.14140397398593602,-0.10639290101312905,-0.03815222484819604,-0.9834784565480466
n03201035_2086,Images/diningtable_imagenet/n03201035_2086.JPEG,diningtable,43,62,258,166,316.54895773248006,9.19621178405297,3.289897809998328,0.37095494911381727,-0.06384934789904259,-0.056243019814420224,-0.9247445102421463
n03201035_2096,Images/diningtable_imagenet/n03201035_2096.JPEG,diningtable,3,7,392,307,332.55955798478027,29.81042569441917,4.4741940052101885,0.23877987731090589,-0.24074380341037235,-0.09760638381485584,-0.9356813480824995
n03201035_2134,Images/diningtable_imagenet/n03201035_2134.JPEG,diningtable,38,36,182,134,37.200549283440765,18.344296268121308,-1.96680268786888,0.31743202576911583,0.14564873401071157,-0.06689407069398487,0.9346381859324926
n03201035_2320,Images/diningtable_imagenet/n03201035_2320.JPEG,diningtable,38,166,420,452,327.7799238105632,24.47240607578356,1.1746380011839983,0.2732521132168364,-0.20082907621381937,-0.06843151982406623,-0.9382526801796014
n03201035_2334,Images/diningtable_imagenet/n03201035_2334.JPEG,diningtable,42,29,484,374,52.49999988629489,23.012214599303725,8.172675966443157,0.4195499836165955,0.20933047125858759,-0.025373685372664018,0.8829013201601756
n03201035_2461,Images/diningtable_imagenet/n03201035_2461.JPEG,diningtable,10,66,486,268,24.29350561761125,13.333282584236274,-1.3126154298346624,0.21027990220571427,0.11109202142524073,-0.03554847172673793,0.9706581435613171
n03201035_2464,Images/diningtable_imagenet/n03201035_2464.JPEG,diningtable,67,120,435,350,340.3681965529005,13.886716456736217,5.892372376544892,0.17513144293238025,-0.11026267631406618,-0.07085624797736821,-0.975782000259818
n03201035_2651,Images/diningtable_imagenet/n03201035_2651.JPEG,diningtable,66,56,389,335,2.155311511136176,23.666208173415583,1.5540799836017465,0.015625713038196168,0.20525609591621116,0.009414600898864074,0.9785382657163686
n03201035_2656,Images/diningtable_imagenet/n03201035_2656.JPEG,diningtable,104,193,490,458,19.216220034139457,13.37842209840271,-1.591361400633416,0.16735100861936766,0.1125366150441145,-0.033039022280588436,0.978896099284922
n03201035_2669,Images/diningtable_imagenet/n03201035_2669.JPEG,diningtable,124,113,285,252,91.17464950292975,11.651522774504429,1.761664529655918,0.7094525768548813,0.0819503630919907,-0.06179461073872064,0.6972392740420678
n03201035_2723,Images/diningtable_imagenet/n03201035_2723.JPEG,diningtable,35,66,291,239,7.863327839698533e-07,41.84270423272074,1.6735482931301355,-0.0052148595681827895,0.3570480388562775,0.013641125669307835,0.9339718533655308
n03201035_2871,Images/diningtable_imagenet/n03201035_2871.JPEG,diningtable,40,164,476,341,11.196705356571096,12.040634558795986,-5.629522714302973,0.10202504342741321,0.09949073635848081,-0.05882257713754722,0.9880447299142782
n03201035_2983,Images/diningtable_imagenet/n03201035_2983.JPEG,diningtable,214,204,403,374,297.420819354464,15.235886956610722,-10.846048076614409,0.5017694570002228,-0.16142934754838895,0.011507386632111982,-0.8497267548010372
n03201035_30,Images/diningtable_imagenet/n03201035_30.JPEG,diningtable,186,184,402,311,324.8884697867832,13.964316792066295,-0.0511692473691669,0.29934521141306114,-0.11603213189695508,-0.036244111494514036,-0.9463695647861308
n03201035_3009,Images/diningtable_imagenet/n03201035_3009.JPEG,diningtable,34,147,649,487,23.901106852685142,9.62782507111914,-1.4373764548459198,0.2073506111105043,0.07950641217369,-0.029603703455340517,0.9745809741817741
n03201035_3021,Images/diningtable_imagenet/n03201035_3021.JPEG,diningtable,51,68,185,156,3.080763103522738,10.382211722751956,0.8011842109524095,0.026138224546463112,0.09063025271180558,0.004528277950805137,0.9955312376865697
n03201035_304,Images/diningtable_imagenet/n03201035_304.JPEG,diningtable,0,70,494,363,15.553177683039811,14.349629992828492,-4.980082868257719,0.13950079838998078,0.11779898531056239,-0.05959308187276664,0.9813824896039595
n03201035_3066,Images/diningtable_imagenet/n03201035_3066.JPEG,diningtable,59,105,202,180,25.354974868966977,11.370710555901413,-3.962493836337688,0.22159420815899503,0.08904246944272363,-0.05529181126576201,0.9694896911019121
n03201035_3206,Images/diningtable_imagenet/n03201035_3206.JPEG,diningtable,98,75,451,374,54.84594646589258,27.478060624947123,-1.236091716257489,0.4496260474115417,0.20597423040497703,-0.11867625962024896,0.8610034722930557
n03201035_3251,Images/diningtable_imagenet/n03201035_3251.JPEG,diningtable,66,315,545,532,40.976553079547294,9.699286001060072,-3.0351873537851097,0.3507376769160342,0.0699290771468172,-0.054300195376894324,0.9322791936662371
n03201035_3261,Images/diningtable_imagenet/n03201035_3261.JPEG,diningtable,30,252,233,427,71.59850798909581,15.521144268506736,5.140138375760739,0.5740955002778014,0.13540131255881802,-0.04287190630951408,0.8063763642168081
n03201035_3266,Images/diningtable_imagenet/n03201035_3266.JPEG,diningtable,68,114,772,447,55.89936968211212,11.408771356607772,-0.0554902160260904,0.4664174718547308,0.08757647945898708,-0.04701210614308442,0.8789624360973581
